Week,Airports,Class,Passengers
8243,MEL-ADL,Business,753
8250,MEL-ADL,Business,761
8257,MEL-ADL,Business,863
8264,MEL-ADL,Business,817
8271,MEL-ADL,Business,691
8278,MEL-ADL,Business,738
8285,MEL-ADL,Business,701
8292,MEL-ADL,Business,737
8299,MEL-ADL,Business,784
8306,MEL-ADL,Business,653
8313,MEL-ADL,Business,736
8320,MEL-ADL,Business,793
8327,MEL-ADL,Business,729
8334,MEL-ADL,Business,895
8341,MEL-ADL,Business,1053
8348,MEL-ADL,Business,732
8355,MEL-ADL,Business,836
6381,MEL-ADL,Economy,6738
6388,MEL-ADL,Economy,7059
6395,MEL-ADL,Economy,6914
6402,MEL-ADL,Economy,6793
6409,MEL-ADL,Economy,6713
6416,MEL-ADL,Economy,6979
6423,MEL-ADL,Economy,6727
6430,MEL-ADL,Economy,6827
6437,MEL-ADL,Economy,7338
6444,MEL-ADL,Economy,6632
6451,MEL-ADL,Economy,6912
6458,MEL-ADL,Economy,7289
6465,MEL-ADL,Economy,8054
6472,MEL-ADL,Economy,8314
6479,MEL-ADL,Economy,7945
6486,MEL-ADL,Economy,7842
6493,MEL-ADL,Economy,7512
6500,MEL-ADL,Economy,7317
6507,MEL-ADL,Economy,6556
6514,MEL-ADL,Economy,8824
6521,MEL-ADL,Economy,9714
6528,MEL-ADL,Economy,7572
6535,MEL-ADL,Economy,7364
6542,MEL-ADL,Economy,7342
6549,MEL-ADL,Economy,6965
6556,MEL-ADL,Economy,6528
6563,MEL-ADL,Economy,5597
6570,MEL-ADL,Economy,6180
6577,MEL-ADL,Economy,7001
6584,MEL-ADL,Economy,6983
6591,MEL-ADL,Economy,6303
6598,MEL-ADL,Economy,6938
6605,MEL-ADL,Economy,7539
6612,MEL-ADL,Economy,7468
6619,MEL-ADL,Economy,8734
6626,MEL-ADL,Economy,8299
6633,MEL-ADL,Economy,7862
6640,MEL-ADL,Economy,7823
6647,MEL-ADL,Economy,7900
6654,MEL-ADL,Economy,7063
6661,MEL-ADL,Economy,6970
6668,MEL-ADL,Economy,7873
6675,MEL-ADL,Economy,7662
6682,MEL-ADL,Economy,7164
6689,MEL-ADL,Economy,6966
6696,MEL-ADL,Economy,6721
6703,MEL-ADL,Economy,7162
6710,MEL-ADL,Economy,7073
6717,MEL-ADL,Economy,6372
6724,MEL-ADL,Economy,6318
6731,MEL-ADL,Economy,7131
6738,MEL-ADL,Economy,6130
6745,MEL-ADL,Economy,7140
6752,MEL-ADL,Economy,7202
6759,MEL-ADL,Economy,7340
6766,MEL-ADL,Economy,7644
6773,MEL-ADL,Economy,6749
6780,MEL-ADL,Economy,7073
6787,MEL-ADL,Economy,7457
6794,MEL-ADL,Economy,7146
6801,MEL-ADL,Economy,7478
6808,MEL-ADL,Economy,7103
6815,MEL-ADL,Economy,7495
6822,MEL-ADL,Economy,7348
6829,MEL-ADL,Economy,8192
6836,MEL-ADL,Economy,8911
6843,MEL-ADL,Economy,6024
6850,MEL-ADL,Economy,7573
6857,MEL-ADL,Economy,6643
6864,MEL-ADL,Economy,7958
6871,MEL-ADL,Economy,6675
6878,MEL-ADL,Economy,8502
6885,MEL-ADL,Economy,10014
6892,MEL-ADL,Economy,7327
6899,MEL-ADL,Economy,6972
6906,MEL-ADL,Economy,7439
6913,MEL-ADL,Economy,7430
6920,MEL-ADL,Economy,6556
6927,MEL-ADL,Economy,5479
6934,MEL-ADL,Economy,6246
6941,MEL-ADL,Economy,6220
6948,MEL-ADL,Economy,6801
6955,MEL-ADL,Economy,6475
6962,MEL-ADL,Economy,6229
6969,MEL-ADL,Economy,7097
6976,MEL-ADL,Economy,7031
6983,MEL-ADL,Economy,6897
6990,MEL-ADL,Economy,7651
6997,MEL-ADL,Economy,7476
7004,MEL-ADL,Economy,7200
7011,MEL-ADL,Economy,7636
7018,MEL-ADL,Economy,6629
7025,MEL-ADL,Economy,7662
7032,MEL-ADL,Economy,7977
7039,MEL-ADL,Economy,7772
7046,MEL-ADL,Economy,6447
7053,MEL-ADL,Economy,6912
7060,MEL-ADL,Economy,6964
7067,MEL-ADL,Economy,6468
7074,MEL-ADL,Economy,6658
7081,MEL-ADL,Economy,5761
7088,MEL-ADL,Economy,6866
7095,MEL-ADL,Economy,6440
7102,MEL-ADL,Economy,6932
7109,MEL-ADL,Economy,8048
7116,MEL-ADL,Economy,8316
7123,MEL-ADL,Economy,7647
7130,MEL-ADL,Economy,6886
7137,MEL-ADL,Economy,6363
7144,MEL-ADL,Economy,6138
7151,MEL-ADL,Economy,6789
7158,MEL-ADL,Economy,5988
7165,MEL-ADL,Economy,2903
7172,MEL-ADL,Economy,0
7179,MEL-ADL,Economy,0
7186,MEL-ADL,Economy,0
7193,MEL-ADL,Economy,0
7200,MEL-ADL,Economy,0
7207,MEL-ADL,Economy,0
7214,MEL-ADL,Economy,0
7221,MEL-ADL,Economy,1911
7228,MEL-ADL,Economy,1805
7235,MEL-ADL,Economy,2518
7242,MEL-ADL,Economy,3507
7249,MEL-ADL,Economy,4023
7256,MEL-ADL,Economy,3714
7263,MEL-ADL,Economy,3613
7270,MEL-ADL,Economy,3691
7277,MEL-ADL,Economy,4328
7284,MEL-ADL,Economy,4989
7291,MEL-ADL,Economy,3665
7298,MEL-ADL,Economy,4153
7305,MEL-ADL,Economy,5263
7312,MEL-ADL,Economy,5965
7319,MEL-ADL,Economy,5887
7326,MEL-ADL,Economy,5485
7333,MEL-ADL,Economy,5225
7340,MEL-ADL,Economy,5644
7347,MEL-ADL,Economy,5836
7354,MEL-ADL,Economy,6087
7361,MEL-ADL,Economy,6025
7368,MEL-ADL,Economy,5538
7375,MEL-ADL,Economy,7181
7382,MEL-ADL,Economy,7331
7389,MEL-ADL,Economy,7416
7396,MEL-ADL,Economy,7325
7403,MEL-ADL,Economy,6810
7410,MEL-ADL,Economy,7282
7417,MEL-ADL,Economy,7541
7424,MEL-ADL,Economy,6660
7431,MEL-ADL,Economy,6771
7438,MEL-ADL,Economy,6225
7445,MEL-ADL,Economy,5948
7452,MEL-ADL,Economy,6983
7459,MEL-ADL,Economy,6022
7466,MEL-ADL,Economy,6034
7473,MEL-ADL,Economy,6927
7480,MEL-ADL,Economy,6898
7487,MEL-ADL,Economy,7606
7494,MEL-ADL,Economy,7481
7501,MEL-ADL,Economy,6857
7508,MEL-ADL,Economy,6621
7515,MEL-ADL,Economy,6757
7522,MEL-ADL,Economy,6509
7529,MEL-ADL,Economy,7056
7536,MEL-ADL,Economy,6797
7543,MEL-ADL,Economy,7108
7550,MEL-ADL,Economy,7531
7557,MEL-ADL,Economy,8273
7564,MEL-ADL,Economy,6090
7571,MEL-ADL,Economy,8705
7578,MEL-ADL,Economy,8458
7585,MEL-ADL,Economy,7290
7592,MEL-ADL,Economy,7680
7599,MEL-ADL,Economy,8204
7606,MEL-ADL,Economy,7546
7613,MEL-ADL,Economy,6653
7620,MEL-ADL,Economy,6558
7627,MEL-ADL,Economy,6702
7634,MEL-ADL,Economy,7456
7641,MEL-ADL,Economy,6979
7648,MEL-ADL,Economy,7222
7655,MEL-ADL,Economy,7094
7662,MEL-ADL,Economy,7819
7669,MEL-ADL,Economy,8402
7676,MEL-ADL,Economy,9073
7683,MEL-ADL,Economy,9377
7690,MEL-ADL,Economy,8317
7697,MEL-ADL,Economy,7229
7704,MEL-ADL,Economy,7655
7711,MEL-ADL,Economy,7941
7718,MEL-ADL,Economy,7483
7725,MEL-ADL,Economy,7104
7732,MEL-ADL,Economy,7182
7739,MEL-ADL,Economy,7342
7746,MEL-ADL,Economy,8060
7753,MEL-ADL,Economy,7427
7760,MEL-ADL,Economy,7751
7767,MEL-ADL,Economy,7732
7774,MEL-ADL,Economy,8749
7781,MEL-ADL,Economy,8294
7788,MEL-ADL,Economy,7826
7795,MEL-ADL,Economy,7729
7802,MEL-ADL,Economy,8534
7809,MEL-ADL,Economy,8347
7816,MEL-ADL,Economy,8986
7823,MEL-ADL,Economy,8151
7830,MEL-ADL,Economy,7518
7837,MEL-ADL,Economy,8527
7844,MEL-ADL,Economy,9346
7851,MEL-ADL,Economy,10726
7858,MEL-ADL,Economy,10757
7865,MEL-ADL,Economy,9101
7872,MEL-ADL,Economy,8462
7879,MEL-ADL,Economy,8210
7886,MEL-ADL,Economy,8750
7893,MEL-ADL,Economy,9051
7900,MEL-ADL,Economy,9973
7907,MEL-ADL,Economy,10002
7914,MEL-ADL,Economy,9765
7921,MEL-ADL,Economy,9898
7928,MEL-ADL,Economy,11277
7935,MEL-ADL,Economy,10966
7942,MEL-ADL,Economy,11054
7949,MEL-ADL,Economy,10111
7956,MEL-ADL,Economy,10265
7963,MEL-ADL,Economy,10410
7970,MEL-ADL,Economy,11810
7977,MEL-ADL,Economy,10875
7984,MEL-ADL,Economy,10629
7991,MEL-ADL,Economy,10476
7998,MEL-ADL,Economy,10060
8005,MEL-ADL,Economy,9588
8012,MEL-ADL,Economy,9687
8019,MEL-ADL,Economy,10498
8026,MEL-ADL,Economy,10349
8033,MEL-ADL,Economy,11086
8040,MEL-ADL,Economy,10256
8047,MEL-ADL,Economy,10078
8054,MEL-ADL,Economy,8832
8061,MEL-ADL,Economy,7402
8068,MEL-ADL,Economy,8831
8075,MEL-ADL,Economy,8400
8082,MEL-ADL,Economy,8307
8089,MEL-ADL,Economy,9616
8096,MEL-ADL,Economy,9859
8103,MEL-ADL,Economy,9073
8110,MEL-ADL,Economy,7037
8117,MEL-ADL,Economy,6595
8124,MEL-ADL,Economy,6618
8131,MEL-ADL,Economy,7342
8138,MEL-ADL,Economy,7448
8145,MEL-ADL,Economy,6326
8152,MEL-ADL,Economy,6431
8159,MEL-ADL,Economy,6626
8166,MEL-ADL,Economy,6901
8173,MEL-ADL,Economy,6631
8180,MEL-ADL,Economy,7163
8187,MEL-ADL,Economy,7033
8194,MEL-ADL,Economy,7293
8201,MEL-ADL,Economy,8067
8208,MEL-ADL,Economy,8860
8215,MEL-ADL,Economy,9328
8222,MEL-ADL,Economy,9555
8229,MEL-ADL,Economy,9382
8236,MEL-ADL,Economy,8810
8243,MEL-ADL,Economy,8704
8250,MEL-ADL,Economy,8843
8257,MEL-ADL,Economy,9150
8264,MEL-ADL,Economy,9842
8271,MEL-ADL,Economy,8653
8278,MEL-ADL,Economy,8815
8285,MEL-ADL,Economy,8895
8292,MEL-ADL,Economy,9931
8299,MEL-ADL,Economy,10470
8306,MEL-ADL,Economy,9276
8313,MEL-ADL,Economy,9472
8320,MEL-ADL,Economy,9260
8327,MEL-ADL,Economy,8968
8334,MEL-ADL,Economy,10421
8341,MEL-ADL,Economy,12067
8348,MEL-ADL,Economy,9178
8355,MEL-ADL,Economy,9052
6381,MEL-ADL,First,445
6388,MEL-ADL,First,382
6395,MEL-ADL,First,411
6402,MEL-ADL,First,457
6409,MEL-ADL,First,464
6416,MEL-ADL,First,505
6423,MEL-ADL,First,469
6430,MEL-ADL,First,471
6437,MEL-ADL,First,439
6444,MEL-ADL,First,446
6451,MEL-ADL,First,445
6458,MEL-ADL,First,417
6465,MEL-ADL,First,546
6472,MEL-ADL,First,531
6479,MEL-ADL,First,510
6486,MEL-ADL,First,511
6493,MEL-ADL,First,464
6500,MEL-ADL,First,562
6507,MEL-ADL,First,502
6514,MEL-ADL,First,736
6521,MEL-ADL,First,848
6528,MEL-ADL,First,601
6535,MEL-ADL,First,511
6542,MEL-ADL,First,570
6549,MEL-ADL,First,508
6556,MEL-ADL,First,255
6563,MEL-ADL,First,157
6570,MEL-ADL,First,203
6577,MEL-ADL,First,292
6584,MEL-ADL,First,346
6591,MEL-ADL,First,303
6598,MEL-ADL,First,483
6605,MEL-ADL,First,634
6612,MEL-ADL,First,529
6619,MEL-ADL,First,639
6626,MEL-ADL,First,602
6633,MEL-ADL,First,531
6640,MEL-ADL,First,523
6647,MEL-ADL,First,492
6654,MEL-ADL,First,322
6661,MEL-ADL,First,344
6668,MEL-ADL,First,520
6675,MEL-ADL,First,505
6682,MEL-ADL,First,468
6689,MEL-ADL,First,483
6696,MEL-ADL,First,565
6703,MEL-ADL,First,492
6710,MEL-ADL,First,526
6717,MEL-ADL,First,431
6724,MEL-ADL,First,450
6731,MEL-ADL,First,417
6738,MEL-ADL,First,378
6745,MEL-ADL,First,463
6752,MEL-ADL,First,403
6759,MEL-ADL,First,469
6766,MEL-ADL,First,480
6773,MEL-ADL,First,460
6780,MEL-ADL,First,365
6787,MEL-ADL,First,448
6794,MEL-ADL,First,446
6801,MEL-ADL,First,473
6808,MEL-ADL,First,449
6815,MEL-ADL,First,463
6822,MEL-ADL,First,413
6829,MEL-ADL,First,539
6836,MEL-ADL,First,438
6843,MEL-ADL,First,287
6850,MEL-ADL,First,341
6857,MEL-ADL,First,321
6864,MEL-ADL,First,489
6871,MEL-ADL,First,529
6878,MEL-ADL,First,642
6885,MEL-ADL,First,952
6892,MEL-ADL,First,593
6899,MEL-ADL,First,504
6906,MEL-ADL,First,470
6913,MEL-ADL,First,471
6920,MEL-ADL,First,342
6927,MEL-ADL,First,130
6934,MEL-ADL,First,153
6941,MEL-ADL,First,240
6948,MEL-ADL,First,271
6955,MEL-ADL,First,310
6962,MEL-ADL,First,417
6969,MEL-ADL,First,510
6976,MEL-ADL,First,583
6983,MEL-ADL,First,478
6990,MEL-ADL,First,510
6997,MEL-ADL,First,467
7004,MEL-ADL,First,550
7011,MEL-ADL,First,362
7018,MEL-ADL,First,411
7025,MEL-ADL,First,529
7032,MEL-ADL,First,458
7039,MEL-ADL,First,510
7046,MEL-ADL,First,393
7053,MEL-ADL,First,445
7060,MEL-ADL,First,586
7067,MEL-ADL,First,480
7074,MEL-ADL,First,446
7081,MEL-ADL,First,376
7088,MEL-ADL,First,472
7095,MEL-ADL,First,381
7102,MEL-ADL,First,468
7109,MEL-ADL,First,451
7116,MEL-ADL,First,452
7123,MEL-ADL,First,412
7130,MEL-ADL,First,364
7137,MEL-ADL,First,373
7144,MEL-ADL,First,405
7151,MEL-ADL,First,356
7158,MEL-ADL,First,348
7165,MEL-ADL,First,214
7172,MEL-ADL,First,0
7179,MEL-ADL,First,0
7186,MEL-ADL,First,0
7193,MEL-ADL,First,0
7200,MEL-ADL,First,0
7207,MEL-ADL,First,0
7214,MEL-ADL,First,0
7221,MEL-ADL,First,2
7228,MEL-ADL,First,0
7235,MEL-ADL,First,72
7242,MEL-ADL,First,83
7249,MEL-ADL,First,58
7256,MEL-ADL,First,55
7263,MEL-ADL,First,30
7270,MEL-ADL,First,57
7277,MEL-ADL,First,57
7284,MEL-ADL,First,57
7291,MEL-ADL,First,18
7298,MEL-ADL,First,40
7305,MEL-ADL,First,99
7312,MEL-ADL,First,138
7319,MEL-ADL,First,195
7326,MEL-ADL,First,196
7333,MEL-ADL,First,237
7340,MEL-ADL,First,253
7347,MEL-ADL,First,256
7354,MEL-ADL,First,309
7361,MEL-ADL,First,362
7368,MEL-ADL,First,324
7375,MEL-ADL,First,367
7382,MEL-ADL,First,380
7389,MEL-ADL,First,460
7396,MEL-ADL,First,299
7403,MEL-ADL,First,292
7410,MEL-ADL,First,342
7417,MEL-ADL,First,400
7424,MEL-ADL,First,365
7431,MEL-ADL,First,344
7438,MEL-ADL,First,372
7445,MEL-ADL,First,319
7452,MEL-ADL,First,406
7459,MEL-ADL,First,304
7466,MEL-ADL,First,385
7473,MEL-ADL,First,333
7480,MEL-ADL,First,339
7487,MEL-ADL,First,303
7494,MEL-ADL,First,355
7501,MEL-ADL,First,304
7508,MEL-ADL,First,305
7515,MEL-ADL,First,249
7522,MEL-ADL,First,252
7529,MEL-ADL,First,273
7536,MEL-ADL,First,324
7543,MEL-ADL,First,300
7550,MEL-ADL,First,326
7557,MEL-ADL,First,316
7564,MEL-ADL,First,206
7571,MEL-ADL,First,303
7578,MEL-ADL,First,304
7585,MEL-ADL,First,390
7592,MEL-ADL,First,466
7599,MEL-ADL,First,503
7606,MEL-ADL,First,424
7613,MEL-ADL,First,278
7620,MEL-ADL,First,309
7627,MEL-ADL,First,327
7634,MEL-ADL,First,314
7641,MEL-ADL,First,266
7648,MEL-ADL,First,232
7655,MEL-ADL,First,111
7662,MEL-ADL,First,132
7669,MEL-ADL,First,188
7676,MEL-ADL,First,229
7683,MEL-ADL,First,377
7690,MEL-ADL,First,234
7697,MEL-ADL,First,247
7704,MEL-ADL,First,323
7711,MEL-ADL,First,290
7718,MEL-ADL,First,314
7725,MEL-ADL,First,276
7732,MEL-ADL,First,274
7739,MEL-ADL,First,357
7746,MEL-ADL,First,278
7753,MEL-ADL,First,208
7760,MEL-ADL,First,308
7767,MEL-ADL,First,276
7774,MEL-ADL,First,291
7781,MEL-ADL,First,297
7788,MEL-ADL,First,292
7795,MEL-ADL,First,238
7802,MEL-ADL,First,271
7809,MEL-ADL,First,289
7816,MEL-ADL,First,297
7823,MEL-ADL,First,218
7830,MEL-ADL,First,301
7837,MEL-ADL,First,283
7844,MEL-ADL,First,247
7851,MEL-ADL,First,313
7858,MEL-ADL,First,245
7865,MEL-ADL,First,271
7872,MEL-ADL,First,258
7879,MEL-ADL,First,286
7886,MEL-ADL,First,285
7893,MEL-ADL,First,199
7900,MEL-ADL,First,305
7907,MEL-ADL,First,300
7914,MEL-ADL,First,300
7921,MEL-ADL,First,276
7928,MEL-ADL,First,348
7935,MEL-ADL,First,271
7942,MEL-ADL,First,221
7949,MEL-ADL,First,285
7956,MEL-ADL,First,317
7963,MEL-ADL,First,318
7970,MEL-ADL,First,355
7977,MEL-ADL,First,298
7984,MEL-ADL,First,260
7991,MEL-ADL,First,295
7998,MEL-ADL,First,232
8005,MEL-ADL,First,212
8012,MEL-ADL,First,221
8019,MEL-ADL,First,52
8026,MEL-ADL,First,98
8033,MEL-ADL,First,162
8040,MEL-ADL,First,158
8047,MEL-ADL,First,203
8054,MEL-ADL,First,183
8061,MEL-ADL,First,395
8068,MEL-ADL,First,685
8075,MEL-ADL,First,603
8082,MEL-ADL,First,608
8089,MEL-ADL,First,726
8096,MEL-ADL,First,743
8103,MEL-ADL,First,741
8110,MEL-ADL,First,619
8117,MEL-ADL,First,574
8124,MEL-ADL,First,534
8131,MEL-ADL,First,460
8138,MEL-ADL,First,466
8145,MEL-ADL,First,595
8152,MEL-ADL,First,632
8159,MEL-ADL,First,656
8166,MEL-ADL,First,665
8173,MEL-ADL,First,498
8180,MEL-ADL,First,473
8187,MEL-ADL,First,423
8194,MEL-ADL,First,453
8201,MEL-ADL,First,282
8208,MEL-ADL,First,342
8215,MEL-ADL,First,401
8222,MEL-ADL,First,320
8229,MEL-ADL,First,392
8236,MEL-ADL,First,309
8243,MEL-ADL,First,330
8250,MEL-ADL,First,379
8257,MEL-ADL,First,381
8264,MEL-ADL,First,406
8271,MEL-ADL,First,370
8278,MEL-ADL,First,355
8285,MEL-ADL,First,347
8292,MEL-ADL,First,426
8299,MEL-ADL,First,415
8306,MEL-ADL,First,363
8313,MEL-ADL,First,362
8320,MEL-ADL,First,453
8327,MEL-ADL,First,389
8334,MEL-ADL,First,440
8341,MEL-ADL,First,523
8348,MEL-ADL,First,414
8355,MEL-ADL,First,418
7130,MEL-BNE,Business,248
7137,MEL-BNE,Business,381
7144,MEL-BNE,Business,321
7151,MEL-BNE,Business,369
7158,MEL-BNE,Business,368
7165,MEL-BNE,Business,198
7172,MEL-BNE,Business,0
7179,MEL-BNE,Business,0
7186,MEL-BNE,Business,0
7193,MEL-BNE,Business,0
7200,MEL-BNE,Business,0
7207,MEL-BNE,Business,0
7214,MEL-BNE,Business,0
7221,MEL-BNE,Business,88
7228,MEL-BNE,Business,91
7235,MEL-BNE,Business,41
7242,MEL-BNE,Business,28
7249,MEL-BNE,Business,39
7256,MEL-BNE,Business,24
7263,MEL-BNE,Business,31
7270,MEL-BNE,Business,32
7277,MEL-BNE,Business,12
7284,MEL-BNE,Business,35
7291,MEL-BNE,Business,8
7298,MEL-BNE,Business,104
7305,MEL-BNE,Business,153
7312,MEL-BNE,Business,185
7319,MEL-BNE,Business,130
7326,MEL-BNE,Business,125
7333,MEL-BNE,Business,150
7340,MEL-BNE,Business,214
7347,MEL-BNE,Business,143
7354,MEL-BNE,Business,158
7361,MEL-BNE,Business,256
7368,MEL-BNE,Business,259
7375,MEL-BNE,Business,259
7382,MEL-BNE,Business,358
7389,MEL-BNE,Business,285
7396,MEL-BNE,Business,302
7403,MEL-BNE,Business,211
7410,MEL-BNE,Business,276
7417,MEL-BNE,Business,320
7424,MEL-BNE,Business,249
7431,MEL-BNE,Business,254
7438,MEL-BNE,Business,263
7445,MEL-BNE,Business,279
7452,MEL-BNE,Business,225
7459,MEL-BNE,Business,238
7466,MEL-BNE,Business,264
7473,MEL-BNE,Business,258
7480,MEL-BNE,Business,265
7487,MEL-BNE,Business,292
7494,MEL-BNE,Business,314
7501,MEL-BNE,Business,338
7508,MEL-BNE,Business,319
7515,MEL-BNE,Business,285
7522,MEL-BNE,Business,232
7529,MEL-BNE,Business,297
7536,MEL-BNE,Business,301
7543,MEL-BNE,Business,250
7550,MEL-BNE,Business,308
7557,MEL-BNE,Business,280
7564,MEL-BNE,Business,204
7571,MEL-BNE,Business,319
7578,MEL-BNE,Business,372
7585,MEL-BNE,Business,362
7592,MEL-BNE,Business,248
7599,MEL-BNE,Business,365
7606,MEL-BNE,Business,268
7613,MEL-BNE,Business,285
7620,MEL-BNE,Business,321
7627,MEL-BNE,Business,354
7634,MEL-BNE,Business,284
7641,MEL-BNE,Business,256
7648,MEL-BNE,Business,197
7655,MEL-BNE,Business,103
7662,MEL-BNE,Business,90
7669,MEL-BNE,Business,121
7676,MEL-BNE,Business,186
7683,MEL-BNE,Business,160
7690,MEL-BNE,Business,170
7697,MEL-BNE,Business,275
7704,MEL-BNE,Business,253
7711,MEL-BNE,Business,193
7718,MEL-BNE,Business,258
7725,MEL-BNE,Business,349
7732,MEL-BNE,Business,401
7739,MEL-BNE,Business,443
7746,MEL-BNE,Business,249
7753,MEL-BNE,Business,206
7760,MEL-BNE,Business,373
7767,MEL-BNE,Business,399
7774,MEL-BNE,Business,366
7781,MEL-BNE,Business,361
7788,MEL-BNE,Business,302
7795,MEL-BNE,Business,388
7802,MEL-BNE,Business,323
7809,MEL-BNE,Business,310
7816,MEL-BNE,Business,331
7823,MEL-BNE,Business,342
7830,MEL-BNE,Business,273
7837,MEL-BNE,Business,295
7844,MEL-BNE,Business,300
7851,MEL-BNE,Business,267
7858,MEL-BNE,Business,305
7865,MEL-BNE,Business,394
7872,MEL-BNE,Business,278
7879,MEL-BNE,Business,306
7886,MEL-BNE,Business,275
7893,MEL-BNE,Business,338
7900,MEL-BNE,Business,287
7907,MEL-BNE,Business,276
7914,MEL-BNE,Business,348
7921,MEL-BNE,Business,322
7928,MEL-BNE,Business,303
7935,MEL-BNE,Business,286
7942,MEL-BNE,Business,289
7949,MEL-BNE,Business,286
7956,MEL-BNE,Business,388
7963,MEL-BNE,Business,349
7970,MEL-BNE,Business,269
7977,MEL-BNE,Business,348
7984,MEL-BNE,Business,330
7991,MEL-BNE,Business,319
7998,MEL-BNE,Business,331
8005,MEL-BNE,Business,288
8012,MEL-BNE,Business,252
8019,MEL-BNE,Business,118
8026,MEL-BNE,Business,108
8033,MEL-BNE,Business,164
8040,MEL-BNE,Business,207
8047,MEL-BNE,Business,213
8054,MEL-BNE,Business,238
8061,MEL-BNE,Business,280
8068,MEL-BNE,Business,298
8075,MEL-BNE,Business,320
8082,MEL-BNE,Business,380
8089,MEL-BNE,Business,398
8096,MEL-BNE,Business,368
8103,MEL-BNE,Business,355
8110,MEL-BNE,Business,1421
8117,MEL-BNE,Business,1520
8124,MEL-BNE,Business,1688
8131,MEL-BNE,Business,1532
8138,MEL-BNE,Business,1278
8145,MEL-BNE,Business,1719
8152,MEL-BNE,Business,1210
8159,MEL-BNE,Business,1437
8166,MEL-BNE,Business,1384
8173,MEL-BNE,Business,1253
8180,MEL-BNE,Business,1047
8187,MEL-BNE,Business,1065
8194,MEL-BNE,Business,1193
8201,MEL-BNE,Business,790
8208,MEL-BNE,Business,714
8215,MEL-BNE,Business,765
8222,MEL-BNE,Business,710
8229,MEL-BNE,Business,716
8236,MEL-BNE,Business,550
8243,MEL-BNE,Business,600
8250,MEL-BNE,Business,607
8257,MEL-BNE,Business,553
8264,MEL-BNE,Business,579
8271,MEL-BNE,Business,547
8278,MEL-BNE,Business,558
8285,MEL-BNE,Business,578
8292,MEL-BNE,Business,515
8299,MEL-BNE,Business,641
8306,MEL-BNE,Business,518
8313,MEL-BNE,Business,564
8320,MEL-BNE,Business,643
8327,MEL-BNE,Business,565
8334,MEL-BNE,Business,510
8341,MEL-BNE,Business,531
8348,MEL-BNE,Business,585
8355,MEL-BNE,Business,609
6381,MEL-BNE,Economy,4545
6388,MEL-BNE,Economy,4809
6395,MEL-BNE,Economy,4660
6402,MEL-BNE,Economy,4023
6409,MEL-BNE,Economy,4075
6416,MEL-BNE,Economy,4020
6423,MEL-BNE,Economy,4041
6430,MEL-BNE,Economy,4015
6437,MEL-BNE,Economy,4293
6444,MEL-BNE,Economy,4536
6451,MEL-BNE,Economy,4781
6458,MEL-BNE,Economy,5328
6472,MEL-BNE,Economy,5797
6479,MEL-BNE,Economy,4757
6486,MEL-BNE,Economy,4180
6493,MEL-BNE,Economy,4155
6500,MEL-BNE,Economy,4219
6507,MEL-BNE,Economy,3621
6514,MEL-BNE,Economy,3683
6521,MEL-BNE,Economy,3704
6528,MEL-BNE,Economy,3775
6535,MEL-BNE,Economy,3648
6542,MEL-BNE,Economy,3633
6549,MEL-BNE,Economy,3934
6556,MEL-BNE,Economy,4741
6563,MEL-BNE,Economy,4661
6570,MEL-BNE,Economy,4906
6577,MEL-BNE,Economy,5327
6584,MEL-BNE,Economy,5158
6591,MEL-BNE,Economy,3724
6598,MEL-BNE,Economy,3838
6605,MEL-BNE,Economy,3308
6612,MEL-BNE,Economy,3526
6619,MEL-BNE,Economy,2908
6626,MEL-BNE,Economy,3582
6633,MEL-BNE,Economy,3457
6640,MEL-BNE,Economy,3437
6647,MEL-BNE,Economy,4419
6654,MEL-BNE,Economy,4601
6661,MEL-BNE,Economy,3762
6668,MEL-BNE,Economy,3844
6675,MEL-BNE,Economy,3437
6682,MEL-BNE,Economy,3397
6689,MEL-BNE,Economy,4244
6696,MEL-BNE,Economy,4060
6703,MEL-BNE,Economy,4434
6710,MEL-BNE,Economy,4558
6717,MEL-BNE,Economy,4068
6724,MEL-BNE,Economy,4000
6731,MEL-BNE,Economy,4245
6738,MEL-BNE,Economy,5297
6745,MEL-BNE,Economy,6278
6752,MEL-BNE,Economy,6108
6759,MEL-BNE,Economy,5574
6766,MEL-BNE,Economy,5154
6773,MEL-BNE,Economy,4938
6780,MEL-BNE,Economy,5541
6787,MEL-BNE,Economy,5458
6794,MEL-BNE,Economy,5300
6801,MEL-BNE,Economy,5865
6808,MEL-BNE,Economy,6064
6815,MEL-BNE,Economy,6776
6822,MEL-BNE,Economy,7145
6829,MEL-BNE,Economy,6262
6836,MEL-BNE,Economy,7165
6843,MEL-BNE,Economy,4576
6850,MEL-BNE,Economy,5601
6857,MEL-BNE,Economy,5148
6864,MEL-BNE,Economy,5131
6871,MEL-BNE,Economy,4348
6878,MEL-BNE,Economy,4133
6885,MEL-BNE,Economy,4321
6892,MEL-BNE,Economy,4048
6899,MEL-BNE,Economy,3616
6906,MEL-BNE,Economy,4006
6913,MEL-BNE,Economy,4554
6920,MEL-BNE,Economy,4770
6927,MEL-BNE,Economy,3269
6934,MEL-BNE,Economy,4869
6941,MEL-BNE,Economy,4057
6948,MEL-BNE,Economy,4609
6955,MEL-BNE,Economy,4322
6962,MEL-BNE,Economy,3752
6969,MEL-BNE,Economy,3597
6976,MEL-BNE,Economy,3922
6983,MEL-BNE,Economy,3653
